record_type,enum_type,value,priority,sources,encodings,offsets
enum_value,EDayNightCycleMode,RandomFixedTime,low,ArkAscended.exe,ascii,ArkAscended.exe:0xca7c9f0
enum_value,EDayNightCycleMode,RandomStartTime,low,ArkAscended.exe,ascii,ArkAscended.exe:0xca7c9c8
enum_value,EDayNightCycleMode,StartAtSpecifiedTime,low,ArkAscended.exe,ascii,ArkAscended.exe:0xca7c978
enum_value,EDaySequenceModifierMode,Global,low,ArkAscended.exe,ascii,ArkAscended.exe:0xca7ca90
enum_value,EDaySequenceModifierMode,Volume,low,ArkAscended.exe,ascii,ArkAscended.exe:0xca7ca68
enum_value,EDaySequenceModifierUserBlendPolicy,Ignored,low,ArkAscended.exe,ascii,ArkAscended.exe:0xca7c650
enum_value,EDaySequenceModifierUserBlendPolicy,Maximum,low,ArkAscended.exe,ascii,ArkAscended.exe:0xca7c6b0
enum_value,EDaySequenceModifierUserBlendPolicy,Minimum,low,ArkAscended.exe,ascii,ArkAscended.exe:0xca7c620
enum_value,EDaySequenceModifierUserBlendPolicy,Override,low,ArkAscended.exe,ascii,ArkAscended.exe:0xca7c680
enum_value,EDeadZoneType,Axial,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd6d810
enum_value,EDeadZoneType,Radial,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd6d7f8
enum_value,EDeadZoneType,UnscaledRadial,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd6d838
enum_value,EDebugCameraStyle,FirstPerson,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd88338
enum_value,EDebugCameraStyle,Fixed,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd882c0
enum_value,EDebugCameraStyle,FreeCam,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd882f8
enum_value,EDebugCameraStyle,FreeCam_Default,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd88358
enum_value,EDebugCameraStyle,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd882e0
enum_value,EDebugCameraStyle,ThirdPerson,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd88318
enum_value,EDebugTypeEnum,ChaosNiagara_DebugType_ColorByParticleIndex,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcbfe3a8
enum_value,EDebugTypeEnum,ChaosNiagara_DebugType_ColorBySolver,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcbfe370
enum_value,EDebugTypeEnum,ChaosNiagara_DebugType_NoDebug,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcbfe408
enum_value,EDebugTypeEnum,ChaosNiagara_Max,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcbfe338
enum_value,EDedicatedServersDistributionMode,DevelopersAndPlayers,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc01998
enum_value,EDedicatedServersDistributionMode,DevelopersOnly,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc019d0
enum_value,EDedicatedServersDistributionMode,PlayersOnly,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc01968
enum_value,EDefaultAudioCompressionType,ADPCM,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6e5d70
enum_value,EDefaultAudioCompressionType,BinkAudio,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6e5d98
enum_value,EDefaultAudioCompressionType,Opus,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6e5dc0
enum_value,EDefaultAudioCompressionType,PCM,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6e5de8
enum_value,EDefaultAudioCompressionType,PlatformSpecific,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6e5e38
enum_value,EDefaultAudioCompressionType,RADAudio,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6e5e10
enum_value,EDefaultBackBufferPixelFormat,DBBPF_A16B16G16R16_DEPRECATED,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb9458d8
enum_value,EDefaultBackBufferPixelFormat,DBBPF_A2B10G10R10,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb9456c0
enum_value,EDefaultBackBufferPixelFormat,DBBPF_B8G8R8A8,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb9458a8
enum_value,EDefaultBackBufferPixelFormat,DBBPF_FloatRGBA,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb945690
enum_value,EDefaultBackBufferPixelFormat,DBBPF_FloatRGB_DEPRECATED,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb945650
enum_value,EDefaultBackBufferPixelFormat,DBBPF_MAX,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb9456f8
enum_value,EDefaultBackBufferPixelFormat,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb945748
enum_value,EDemoPlayFailure,Corrupt,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4c9080
enum_value,EDemoPlayFailure,DemoNotFound,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4c9018
enum_value,EDemoPlayFailure,GameSpecificHeader,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4c8f80
enum_value,EDemoPlayFailure,Generic,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4c9038
enum_value,EDemoPlayFailure,InitBase,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4c8fa8
enum_value,EDemoPlayFailure,InvalidVersion,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4c9058
enum_value,EDemoPlayFailure,LoadMap,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4c8fc8
enum_value,EDemoPlayFailure,ReplayStreamerInternal,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4c8fe8
enum_value,EDemoPlayFailure,Serialization,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4c9230
enum_value,EDemoPlayFailure,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4c9260
enum_value,EDescendantScrollDestination,BottomOrRight,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb02d238
enum_value,EDescendantScrollDestination,Center,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb02d210
enum_value,EDescendantScrollDestination,IntoView,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb02d1c0
enum_value,EDescendantScrollDestination,TopOrLeft,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb02d1e8
enum_value,EDesiredImageFormat,BMP,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb102070
enum_value,EDesiredImageFormat,EXR,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb102090
enum_value,EDesiredImageFormat,JPG,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb101e58
enum_value,EDesiredImageFormat,PNG,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb101e38
enum_value,EDetachmentRule,KeepRelative,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4c98b0
enum_value,EDetachmentRule,KeepWorld,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4c9890
enum_value,EDeterminismLevel,Basic,low,ArkAscended.exe,ascii,ArkAscended.exe:0xca08708
enum_value,EDeterminismLevel,Deterministic,low,ArkAscended.exe,ascii,ArkAscended.exe:0xca084a0
enum_value,EDeterminismLevel,NoDeterminism,low,ArkAscended.exe,ascii,ArkAscended.exe:0xca08728
enum_value,EDeterminismLevel,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xca08750
enum_value,EDeterminismLevel,OrderConsistent,low,ArkAscended.exe,ascii,ArkAscended.exe:0xca086b8
enum_value,EDeterminismLevel,OrderIndependent,low,ArkAscended.exe,ascii,ArkAscended.exe:0xca084c8
enum_value,EDeterminismLevel,OrderOrthogonal,low,ArkAscended.exe,ascii,ArkAscended.exe:0xca086e0
enum_value,EDinoInputAction,Crouch,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc240d18
enum_value,EDinoInputAction,Fire,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc240ce0
enum_value,EDinoInputAction,Target,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc240cf8
enum_value,EDinoInputAction,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc240d50
enum_value,EDinoTamedOrder,CycleFollowDistance,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02d230
enum_value,EDinoTamedOrder,FollowMe,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02d278
enum_value,EDinoTamedOrder,LandingToMe,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02d1f0
enum_value,EDinoTamedOrder,MAX,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02d198
enum_value,EDinoTamedOrder,SetAggressionAggressive,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02ced0
enum_value,EDinoTamedOrder,SetAggressionAttackTarget,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02cf00
enum_value,EDinoTamedOrder,SetAggressionNeutral,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02cf58
enum_value,EDinoTamedOrder,SetAggressionPassive,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02cf30
enum_value,EDinoTamedOrder,SetAggressionPassiveFlee,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02d1c0
enum_value,EDinoTamedOrder,StopFollowing,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02d210
enum_value,EDinoTamedOrder,ToggleFollowMe,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02d258
enum_value,EDinoTamedOrder,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02d160
enum_value,EDisableEnemyStructureCosmeticsMode,ALL,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc029d88
enum_value,EDisableEnemyStructureCosmeticsMode,NONE,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc029e38
enum_value,EDisableEnemyStructureCosmeticsMode,NONTEK,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02a320
enum_value,EDisableEnemyStructureCosmeticsMode,TEKONLY,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc029db8
enum_value,EDisableEnemyStructureCosmeticsMode,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc02a298
enum_value,EDiscordActivityActionTypes,Invalid,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32d90
enum_value,EDiscordActivityActionTypes,Join,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32e20
enum_value,EDiscordActivityActionTypes,JoinRequest,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32df0
enum_value,EDiscordActivityGamePlatforms,Android,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd33200
enum_value,EDiscordActivityGamePlatforms,Desktop,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32ef8
enum_value,EDiscordActivityGamePlatforms,Embedded,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd33278
enum_value,EDiscordActivityGamePlatforms,GeneratedUnknownValue__,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32f20
enum_value,EDiscordActivityGamePlatforms,IOS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd33228
enum_value,EDiscordActivityGamePlatforms,PS4,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd33250
enum_value,EDiscordActivityGamePlatforms,PS5,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd332c0
enum_value,EDiscordActivityGamePlatforms,Samsung,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32f58
enum_value,EDiscordActivityGamePlatforms,Xbox,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32f80
enum_value,EDiscordActivityPartyPrivacy,Private,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32c48
enum_value,EDiscordActivityPartyPrivacy,Public,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32c20
enum_value,EDiscordActivityTypes,Competing,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32ff0
enum_value,EDiscordActivityTypes,CustomStatus,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd33018
enum_value,EDiscordActivityTypes,HangStatus,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd33058
enum_value,EDiscordActivityTypes,Listening,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32fc8
enum_value,EDiscordActivityTypes,Playing,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32ce8
enum_value,EDiscordActivityTypes,Streaming,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32cc0
enum_value,EDiscordActivityTypes,Watching,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32fa8
enum_value,EDiscordAdditionalContentType,Attachment,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32258
enum_value,EDiscordAdditionalContentType,Embed,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32558
enum_value,EDiscordAdditionalContentType,Other,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32288
enum_value,EDiscordAdditionalContentType,Poll,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd322e0
enum_value,EDiscordAdditionalContentType,Sticker,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd325c8
enum_value,EDiscordAdditionalContentType,Thread,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32580
enum_value,EDiscordAdditionalContentType,VoiceMessage,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd322b0
enum_value,EDiscordAudioModeType,MODE_PTT,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd327f0
enum_value,EDiscordAudioModeType,MODE_UNINIT,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32798
enum_value,EDiscordAudioModeType,MODE_VAD,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32810
enum_value,EDiscordAudioSystem,Game,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32650
enum_value,EDiscordAudioSystem,Standard,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd325f0
enum_value,EDiscordAuthenticationCodeChallengeMethod,S256,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd33460
enum_value,EDiscordAuthenticationExternalAuthType,AppleIdToken,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34d28
enum_value,EDiscordAuthenticationExternalAuthType,DiscordBotIssuedAccessToken,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34d60
enum_value,EDiscordAuthenticationExternalAuthType,EpicOnlineServicesAccessToken,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34c60
enum_value,EDiscordAuthenticationExternalAuthType,EpicOnlineServicesIdToken,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34c10
enum_value,EDiscordAuthenticationExternalAuthType,OIDC,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34b90
enum_value,EDiscordAuthenticationExternalAuthType,PlayStationNetworkIdToken,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34a50
enum_value,EDiscordAuthenticationExternalAuthType,SteamSessionTicket,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34ce8
enum_value,EDiscordAuthenticationExternalAuthType,UnityServicesIdToken,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34ca8
enum_value,EDiscordAuthorizationTokenType,Bearer,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd348e0
enum_value,EDiscordAuthorizationTokenType,User,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34858
enum_value,EDiscordCallError,Forbidden,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32538
enum_value,EDiscordCallError,JoinTimeout,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd324d0
enum_value,EDiscordCallError,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32430
enum_value,EDiscordCallError,SignalingConnectionFailed,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd324a0
enum_value,EDiscordCallError,SignalingUnexpectedClose,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32470
enum_value,EDiscordCallError,VoiceConnectionFailed,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd324f0
enum_value,EDiscordCallStatus,Connected,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd326e0
enum_value,EDiscordCallStatus,Connecting,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32698
enum_value,EDiscordCallStatus,Disconnected,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32890
enum_value,EDiscordCallStatus,Disconnecting,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32718
enum_value,EDiscordCallStatus,Joining,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32870
enum_value,EDiscordCallStatus,Reconnecting,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd326b8
enum_value,EDiscordCallStatus,SignalingConnected,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32670
enum_value,EDiscordChannelType,Dm,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd33368
enum_value,EDiscordChannelType,EphemeralDm,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd321b8
enum_value,EDiscordChannelType,GroupDm,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd333a0
enum_value,EDiscordChannelType,GuildCategory,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd33400
enum_value,EDiscordChannelType,GuildDirectory,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd323a0
enum_value,EDiscordChannelType,GuildForum,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32410
enum_value,EDiscordChannelType,GuildMedia,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd323f0
enum_value,EDiscordChannelType,GuildNews,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd333e0
enum_value,EDiscordChannelType,GuildNewsThread,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32308
enum_value,EDiscordChannelType,GuildPrivateThread,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32350
enum_value,EDiscordChannelType,GuildPublicThread,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32378
enum_value,EDiscordChannelType,GuildStageVoice,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd323c8
enum_value,EDiscordChannelType,GuildStore,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32330
enum_value,EDiscordChannelType,GuildText,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd33380
enum_value,EDiscordChannelType,GuildVoice,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd333c0
enum_value,EDiscordChannelType,Lobby,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd321e0
enum_value,EDiscordClientError,ConnectionCanceled,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34608
enum_value,EDiscordClientError,ConnectionFailed,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd345c8
enum_value,EDiscordClientError,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34558
enum_value,EDiscordClientError,UnexpectedClose,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd345a0
enum_value,EDiscordClientStatus,Connected,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34908
enum_value,EDiscordClientStatus,Connecting,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34928
enum_value,EDiscordClientStatus,Disconnected,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34630
enum_value,EDiscordClientStatus,Disconnecting,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd349b8
enum_value,EDiscordClientStatus,HttpWait,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34998
enum_value,EDiscordClientStatus,Ready,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34978
enum_value,EDiscordClientStatus,Reconnecting,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34950
enum_value,EDiscordClientThread,Client,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34800
enum_value,EDiscordClientThread,Network,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34838
enum_value,EDiscordClientThread,Voice,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd347e0
enum_value,EDiscordConversationActionType,FriendRequest,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbe66998
enum_value,EDiscordConversationActionType,InviteToPlay,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbe66968
enum_value,EDiscordDisclosureTypes,GeneratedUnknownValue__,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34688
enum_value,EDiscordDisclosureTypes,MessageDataVisibleOnDiscord,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34708
enum_value,EDiscordErrorType,Aborted,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd331e0
enum_value,EDiscordErrorType,AuthorizationFailed,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd331b8
enum_value,EDiscordErrorType,ClientDestroyed,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd33190
enum_value,EDiscordErrorType,ClientNotReady,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd33140
enum_value,EDiscordErrorType,Disabled,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd33120
enum_value,EDiscordErrorType,HTTPError,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd330e0
enum_value,EDiscordErrorType,NetworkError,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd33100
enum_value,EDiscordErrorType,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd332e8
enum_value,EDiscordErrorType,RPCError,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd33440
enum_value,EDiscordErrorType,ValidationError,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd33168
enum_value,EDiscordExternalIdentityProviderType,DiscordBot,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd329b8
enum_value,EDiscordExternalIdentityProviderType,EpicOnlineServices,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd328b8
enum_value,EDiscordExternalIdentityProviderType,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32988
enum_value,EDiscordExternalIdentityProviderType,OIDC,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd328f8
enum_value,EDiscordExternalIdentityProviderType,Steam,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32958
enum_value,EDiscordExternalIdentityProviderType,Unity,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32928
enum_value,EDiscordExternalIdentityProviderType,Unknown,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd32a18
enum_value,EDiscordFriendPrimaryActionType,AcceptRequest,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbe698c0
enum_value,EDiscordFriendPrimaryActionType,AddFriend,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbe69890
enum_value,EDiscordFriendPrimaryActionType,CancelRequest,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbe698f0
enum_value,EDiscordFriendPrimaryActionType,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbe699d0
enum_value,EDiscordFriendPrimaryActionType,RemoveFriend,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbe69920
enum_value,EDiscordFriendSecondaryActionType,BlockUser,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbe69860
enum_value,EDiscordFriendSecondaryActionType,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbe69838
enum_value,EDiscordFriendSecondaryActionType,RejectRequest,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbe69bb8
enum_value,EDiscordFriendSecondaryActionType,UnblockUser,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbe69bf0
enum_value,EDiscordFriendsListTab,Chats,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbe69950
enum_value,EDiscordFriendsListTab,FriendList,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbe69a70
enum_value,EDiscordFriendsSectionType,Chats,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbe699f8
enum_value,EDiscordFriendsSectionType,FriendRequests,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbe69768
enum_value,EDiscordFriendsSectionType,Offline,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbe69740
enum_value,EDiscordFriendsSectionType,OnlineASA,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbe696e8
enum_value,EDiscordFriendsSectionType,OnlineElsewhere,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbe69710
enum_value,EDiscordIntegrationType,GuildInstall,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd33570
enum_value,EDiscordIntegrationType,UserInstall,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd33548
enum_value,EDiscordLobbyMemberFlags,CanLinkLobby,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd347b8
enum_value,EDiscordLobbyMemberFlags,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34740
enum_value,EDiscordLoggingSeverity,Error,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34b48
enum_value,EDiscordLoggingSeverity,GeneratedUnknownValue__,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34a98
enum_value,EDiscordLoggingSeverity,Info,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34b00
enum_value,EDiscordLoggingSeverity,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd33750
enum_value,EDiscordLoggingSeverity,Verbose,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34b20
enum_value,EDiscordLoggingSeverity,Warning,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbd34b68
