kind,mxcheatui_asset_path,blueprint_stem,class_ref_C,in_session_save_221210,session_combat_v1,e_primal_item_type_guess,game_state_enum_hooks,gaia_searchable,notes,display_name,display_name_source,display_name_confidence,blueprint_path_ue,cheat_giveitem_template,cheat_spawn_dino_template,dlc_or_pack,path_category,variant_tags,e_cheat_actor_type_guess,in_session_class_ref,in_session_game_path,in_session_stem,session_match_method,session_combat_bundle_v1,tribe_log_display_name_hit,also_in_opposite_table,mxcheatui_table,mxcheatui_mod_cf,gaia_commands_mod_cf,assessment_tags,row_id
item,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Melee_ShieldOnHit_Lesser,PrimalItem_ItemTrait_Melee_ShieldOnHit_Lesser,PrimalItem_ItemTrait_Melee_ShieldOnHit_Lesser_C,N,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,,Item Trait Melee Shield On Hit Lesser,derived_stem,medium,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Melee_ShieldOnHit_Lesser.PrimalItem_ItemTrait_Melee_ShieldOnHit_Lesser,"cheat giveitem ""Blueprint'/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Melee_ShieldOnHit_Lesser.PrimalItem_ItemTrait_Melee_ShieldOnHit_Lesser'"" 1 0 0",,Packs,Wasteland/CoreBlueprints/ItemTraits/Items,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Packs;item_type:MiscConsumable,mx_00610
item,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Melee_ShieldOnHit_Moderate,PrimalItem_ItemTrait_Melee_ShieldOnHit_Moderate,PrimalItem_ItemTrait_Melee_ShieldOnHit_Moderate_C,Y,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,,Item Trait Melee Shield On Hit Moderate,derived_stem,medium,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Melee_ShieldOnHit_Moderate.PrimalItem_ItemTrait_Melee_ShieldOnHit_Moderate,"cheat giveitem ""Blueprint'/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Melee_ShieldOnHit_Moderate.PrimalItem_ItemTrait_Melee_ShieldOnHit_Moderate'"" 1 0 0",,Packs,Wasteland/CoreBlueprints/ItemTraits/Items,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Packs;item_type:MiscConsumable;session_class_ref;session_game_path;session_stem,mx_00611
item,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_Antigrav,PrimalItem_ItemTrait_Projectile_Antigrav,PrimalItem_ItemTrait_Projectile_Antigrav_C,Y,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,,Item Trait Projectile Antigrav,derived_stem,medium,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_Antigrav.PrimalItem_ItemTrait_Projectile_Antigrav,"cheat giveitem ""Blueprint'/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_Antigrav.PrimalItem_ItemTrait_Projectile_Antigrav'"" 1 0 0",,Packs,Wasteland/CoreBlueprints/ItemTraits/Items,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Packs;item_type:MiscConsumable;session_class_ref;session_game_path;session_stem,mx_00612
item,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_Antigrav_Lesser,PrimalItem_ItemTrait_Projectile_Antigrav_Lesser,PrimalItem_ItemTrait_Projectile_Antigrav_Lesser_C,Y,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,,Item Trait Projectile Antigrav Lesser,derived_stem,medium,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_Antigrav_Lesser.PrimalItem_ItemTrait_Projectile_Antigrav_Lesser,"cheat giveitem ""Blueprint'/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_Antigrav_Lesser.PrimalItem_ItemTrait_Projectile_Antigrav_Lesser'"" 1 0 0",,Packs,Wasteland/CoreBlueprints/ItemTraits/Items,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Packs;item_type:MiscConsumable;session_class_ref;session_game_path;session_stem,mx_00613
item,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_Antigrav_Moderate,PrimalItem_ItemTrait_Projectile_Antigrav_Moderate,PrimalItem_ItemTrait_Projectile_Antigrav_Moderate_C,Y,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,,Item Trait Projectile Antigrav Moderate,derived_stem,medium,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_Antigrav_Moderate.PrimalItem_ItemTrait_Projectile_Antigrav_Moderate,"cheat giveitem ""Blueprint'/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_Antigrav_Moderate.PrimalItem_ItemTrait_Projectile_Antigrav_Moderate'"" 1 0 0",,Packs,Wasteland/CoreBlueprints/ItemTraits/Items,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Packs;item_type:MiscConsumable;session_class_ref;session_game_path;session_stem,mx_00614
item,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_ExtraDamageToVulnerable,PrimalItem_ItemTrait_Projectile_ExtraDamageToVulnerable,PrimalItem_ItemTrait_Projectile_ExtraDamageToVulnerable_C,Y,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,,Item Trait Projectile Extra Damage To Vulnerable,derived_stem,medium,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_ExtraDamageToVulnerable.PrimalItem_ItemTrait_Projectile_ExtraDamageToVulnerable,"cheat giveitem ""Blueprint'/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_ExtraDamageToVulnerable.PrimalItem_ItemTrait_Projectile_ExtraDamageToVulnerable'"" 1 0 0",,Packs,Wasteland/CoreBlueprints/ItemTraits/Items,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Packs;item_type:MiscConsumable;session_class_ref;session_game_path;session_stem,mx_00615
item,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_ExtraDamageToVulnerable_Lesser,PrimalItem_ItemTrait_Projectile_ExtraDamageToVulnerable_Lesser,PrimalItem_ItemTrait_Projectile_ExtraDamageToVulnerable_Lesser_C,N,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,,Item Trait Projectile Extra Damage To Vulnerable Lesser,derived_stem,medium,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_ExtraDamageToVulnerable_Lesser.PrimalItem_ItemTrait_Projectile_ExtraDamageToVulnerable_Lesser,"cheat giveitem ""Blueprint'/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_ExtraDamageToVulnerable_Lesser.PrimalItem_ItemTrait_Projectile_ExtraDamageToVulnerable_Lesser'"" 1 0 0",,Packs,Wasteland/CoreBlueprints/ItemTraits/Items,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Packs;item_type:MiscConsumable,mx_00616
item,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_ExtraDamageToVulnerable_Moderate,PrimalItem_ItemTrait_Projectile_ExtraDamageToVulnerable_Moderate,PrimalItem_ItemTrait_Projectile_ExtraDamageToVulnerable_Moderate_C,Y,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,,Item Trait Projectile Extra Damage To Vulnerable Moderate,derived_stem,medium,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_ExtraDamageToVulnerable_Moderate.PrimalItem_ItemTrait_Projectile_ExtraDamageToVulnerable_Moderate,"cheat giveitem ""Blueprint'/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_ExtraDamageToVulnerable_Moderate.PrimalItem_ItemTrait_Projectile_ExtraDamageToVulnerable_Moderate'"" 1 0 0",,Packs,Wasteland/CoreBlueprints/ItemTraits/Items,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Packs;item_type:MiscConsumable;session_class_ref;session_game_path;session_stem,mx_00617
item,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_IncreasedDamageToAlpha,PrimalItem_ItemTrait_Projectile_IncreasedDamageToAlpha,PrimalItem_ItemTrait_Projectile_IncreasedDamageToAlpha_C,Y,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,,Item Trait Projectile Increased Damage To Alpha,derived_stem,medium,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_IncreasedDamageToAlpha.PrimalItem_ItemTrait_Projectile_IncreasedDamageToAlpha,"cheat giveitem ""Blueprint'/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_IncreasedDamageToAlpha.PrimalItem_ItemTrait_Projectile_IncreasedDamageToAlpha'"" 1 0 0",,Packs,Wasteland/CoreBlueprints/ItemTraits/Items,Alpha,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Packs;item_type:MiscConsumable;session_class_ref;session_game_path;session_stem;variant:Alpha,mx_00618
item,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_IncreasedDamageToAlpha_Lesser,PrimalItem_ItemTrait_Projectile_IncreasedDamageToAlpha_Lesser,PrimalItem_ItemTrait_Projectile_IncreasedDamageToAlpha_Lesser_C,N,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,,Item Trait Projectile Increased Damage To Alpha Lesser,derived_stem,medium,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_IncreasedDamageToAlpha_Lesser.PrimalItem_ItemTrait_Projectile_IncreasedDamageToAlpha_Lesser,"cheat giveitem ""Blueprint'/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_IncreasedDamageToAlpha_Lesser.PrimalItem_ItemTrait_Projectile_IncreasedDamageToAlpha_Lesser'"" 1 0 0",,Packs,Wasteland/CoreBlueprints/ItemTraits/Items,Alpha,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Packs;item_type:MiscConsumable;variant:Alpha,mx_00619
item,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_IncreasedDamageToAlpha_Moderate,PrimalItem_ItemTrait_Projectile_IncreasedDamageToAlpha_Moderate,PrimalItem_ItemTrait_Projectile_IncreasedDamageToAlpha_Moderate_C,Y,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,,Item Trait Projectile Increased Damage To Alpha Moderate,derived_stem,medium,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_IncreasedDamageToAlpha_Moderate.PrimalItem_ItemTrait_Projectile_IncreasedDamageToAlpha_Moderate,"cheat giveitem ""Blueprint'/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_IncreasedDamageToAlpha_Moderate.PrimalItem_ItemTrait_Projectile_IncreasedDamageToAlpha_Moderate'"" 1 0 0",,Packs,Wasteland/CoreBlueprints/ItemTraits/Items,Alpha,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Packs;item_type:MiscConsumable;session_class_ref;session_game_path;session_stem;variant:Alpha,mx_00620
item,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_IncreasedFirstHitDamage,PrimalItem_ItemTrait_Projectile_IncreasedFirstHitDamage,PrimalItem_ItemTrait_Projectile_IncreasedFirstHitDamage_C,Y,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,,Item Trait Projectile Increased First Hit Damage,derived_stem,medium,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_IncreasedFirstHitDamage.PrimalItem_ItemTrait_Projectile_IncreasedFirstHitDamage,"cheat giveitem ""Blueprint'/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_IncreasedFirstHitDamage.PrimalItem_ItemTrait_Projectile_IncreasedFirstHitDamage'"" 1 0 0",,Packs,Wasteland/CoreBlueprints/ItemTraits/Items,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Packs;item_type:MiscConsumable;session_class_ref;session_game_path;session_stem,mx_00621
item,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_IncreasedFirstHitDamage_Lesser,PrimalItem_ItemTrait_Projectile_IncreasedFirstHitDamage_Lesser,PrimalItem_ItemTrait_Projectile_IncreasedFirstHitDamage_Lesser_C,N,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,,Item Trait Projectile Increased First Hit Damage Lesser,derived_stem,medium,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_IncreasedFirstHitDamage_Lesser.PrimalItem_ItemTrait_Projectile_IncreasedFirstHitDamage_Lesser,"cheat giveitem ""Blueprint'/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_IncreasedFirstHitDamage_Lesser.PrimalItem_ItemTrait_Projectile_IncreasedFirstHitDamage_Lesser'"" 1 0 0",,Packs,Wasteland/CoreBlueprints/ItemTraits/Items,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Packs;item_type:MiscConsumable,mx_00622
item,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_IncreasedFirstHitDamage_Moderate,PrimalItem_ItemTrait_Projectile_IncreasedFirstHitDamage_Moderate,PrimalItem_ItemTrait_Projectile_IncreasedFirstHitDamage_Moderate_C,Y,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,,Item Trait Projectile Increased First Hit Damage Moderate,derived_stem,medium,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_IncreasedFirstHitDamage_Moderate.PrimalItem_ItemTrait_Projectile_IncreasedFirstHitDamage_Moderate,"cheat giveitem ""Blueprint'/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_IncreasedFirstHitDamage_Moderate.PrimalItem_ItemTrait_Projectile_IncreasedFirstHitDamage_Moderate'"" 1 0 0",,Packs,Wasteland/CoreBlueprints/ItemTraits/Items,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Packs;item_type:MiscConsumable;session_class_ref;session_game_path;session_stem,mx_00623
item,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_SecondProjectile,PrimalItem_ItemTrait_Projectile_SecondProjectile,PrimalItem_ItemTrait_Projectile_SecondProjectile_C,Y,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,,Item Trait Projectile Second Projectile,derived_stem,medium,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_SecondProjectile.PrimalItem_ItemTrait_Projectile_SecondProjectile,"cheat giveitem ""Blueprint'/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_SecondProjectile.PrimalItem_ItemTrait_Projectile_SecondProjectile'"" 1 0 0",,Packs,Wasteland/CoreBlueprints/ItemTraits/Items,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Packs;item_type:MiscConsumable;session_class_ref;session_game_path;session_stem,mx_00624
item,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_SecondProjectile_Lesser,PrimalItem_ItemTrait_Projectile_SecondProjectile_Lesser,PrimalItem_ItemTrait_Projectile_SecondProjectile_Lesser_C,N,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,,Item Trait Projectile Second Projectile Lesser,derived_stem,medium,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_SecondProjectile_Lesser.PrimalItem_ItemTrait_Projectile_SecondProjectile_Lesser,"cheat giveitem ""Blueprint'/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_SecondProjectile_Lesser.PrimalItem_ItemTrait_Projectile_SecondProjectile_Lesser'"" 1 0 0",,Packs,Wasteland/CoreBlueprints/ItemTraits/Items,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Packs;item_type:MiscConsumable,mx_00625
item,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_SecondProjectile_Moderate,PrimalItem_ItemTrait_Projectile_SecondProjectile_Moderate,PrimalItem_ItemTrait_Projectile_SecondProjectile_Moderate_C,Y,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,,Item Trait Projectile Second Projectile Moderate,derived_stem,medium,/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_SecondProjectile_Moderate.PrimalItem_ItemTrait_Projectile_SecondProjectile_Moderate,"cheat giveitem ""Blueprint'/Game/Packs/Wasteland/CoreBlueprints/ItemTraits/Items/PrimalItem_ItemTrait_Projectile_SecondProjectile_Moderate.PrimalItem_ItemTrait_Projectile_SecondProjectile_Moderate'"" 1 0 0",,Packs,Wasteland/CoreBlueprints/ItemTraits/Items,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Packs;item_type:MiscConsumable;session_class_ref;session_game_path;session_stem,mx_00626
item,/Game/Packs/Wasteland/Dinos/CompanionDino/Items/Armor/PrimalItemArmor_DinoCompanion_Gear,PrimalItemArmor_DinoCompanion_Gear,PrimalItemArmor_DinoCompanion_Gear_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Dino Companion Gear,derived_stem,medium,/Game/Packs/Wasteland/Dinos/CompanionDino/Items/Armor/PrimalItemArmor_DinoCompanion_Gear.PrimalItemArmor_DinoCompanion_Gear,"cheat giveitem ""Blueprint'/Game/Packs/Wasteland/Dinos/CompanionDino/Items/Armor/PrimalItemArmor_DinoCompanion_Gear.PrimalItemArmor_DinoCompanion_Gear'"" 1 0 0",,Packs,Wasteland/Dinos/CompanionDino/Items/Armor,,,Y,N,Y,class_ref+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Packs;item_type:Equipment;session_class_ref;session_stem;saddle_item,mx_00627
item,/Game/Packs/Wasteland/Dinos/CompanionDino/Items/Armor/PrimalItemArmor_DinoCompanion_Gear_AmmoBox,PrimalItemArmor_DinoCompanion_Gear_AmmoBox,PrimalItemArmor_DinoCompanion_Gear_AmmoBox_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Dino Companion Gear Ammo Box,derived_stem,medium,/Game/Packs/Wasteland/Dinos/CompanionDino/Items/Armor/PrimalItemArmor_DinoCompanion_Gear_AmmoBox.PrimalItemArmor_DinoCompanion_Gear_AmmoBox,"cheat giveitem ""Blueprint'/Game/Packs/Wasteland/Dinos/CompanionDino/Items/Armor/PrimalItemArmor_DinoCompanion_Gear_AmmoBox.PrimalItemArmor_DinoCompanion_Gear_AmmoBox'"" 1 0 0",,Packs,Wasteland/Dinos/CompanionDino/Items/Armor,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Packs;item_type:Equipment;session_class_ref;session_game_path;session_stem;saddle_item,mx_00628
item,/Game/Packs/Wasteland/Dinos/CompanionDino/Items/Armor/PrimalItemArmor_DinoCompanion_Gear_Bag,PrimalItemArmor_DinoCompanion_Gear_Bag,PrimalItemArmor_DinoCompanion_Gear_Bag_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Dino Companion Gear Bag,derived_stem,medium,/Game/Packs/Wasteland/Dinos/CompanionDino/Items/Armor/PrimalItemArmor_DinoCompanion_Gear_Bag.PrimalItemArmor_DinoCompanion_Gear_Bag,"cheat giveitem ""Blueprint'/Game/Packs/Wasteland/Dinos/CompanionDino/Items/Armor/PrimalItemArmor_DinoCompanion_Gear_Bag.PrimalItemArmor_DinoCompanion_Gear_Bag'"" 1 0 0",,Packs,Wasteland/Dinos/CompanionDino/Items/Armor,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Packs;item_type:Equipment;session_class_ref;session_game_path;session_stem;saddle_item,mx_00629
item,/Game/Packs/Wasteland/Dinos/CompanionDino/Items/Armor/PrimalItemArmor_DinoCompanion_Gear_ChibiBasket,PrimalItemArmor_DinoCompanion_Gear_ChibiBasket,PrimalItemArmor_DinoCompanion_Gear_ChibiBasket_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Dino Companion Gear Chibi Basket,derived_stem,medium,/Game/Packs/Wasteland/Dinos/CompanionDino/Items/Armor/PrimalItemArmor_DinoCompanion_Gear_ChibiBasket.PrimalItemArmor_DinoCompanion_Gear_ChibiBasket,"cheat giveitem ""Blueprint'/Game/Packs/Wasteland/Dinos/CompanionDino/Items/Armor/PrimalItemArmor_DinoCompanion_Gear_ChibiBasket.PrimalItemArmor_DinoCompanion_Gear_ChibiBasket'"" 1 0 0",,Packs,Wasteland/Dinos/CompanionDino/Items/Armor,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Packs;item_type:Equipment;session_class_ref;session_game_path;session_stem;saddle_item,mx_00630
item,/Game/Packs/Wasteland/Dinos/CompanionDino/Items/Armor/PrimalItemArmor_DinoCompanion_Gear_ExtraArmor,PrimalItemArmor_DinoCompanion_Gear_ExtraArmor,PrimalItemArmor_DinoCompanion_Gear_ExtraArmor_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Dino Companion Gear Extra Armor,derived_stem,medium,/Game/Packs/Wasteland/Dinos/CompanionDino/Items/Armor/PrimalItemArmor_DinoCompanion_Gear_ExtraArmor.PrimalItemArmor_DinoCompanion_Gear_ExtraArmor,"cheat giveitem ""Blueprint'/Game/Packs/Wasteland/Dinos/CompanionDino/Items/Armor/PrimalItemArmor_DinoCompanion_Gear_ExtraArmor.PrimalItemArmor_DinoCompanion_Gear_ExtraArmor'"" 1 0 0",,Packs,Wasteland/Dinos/CompanionDino/Items/Armor,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Packs;item_type:Equipment;session_class_ref;session_game_path;session_stem;saddle_item,mx_00631
item,/Game/Packs/Wasteland/Dinos/CompanionDino/Items/Armor/PrimalItemArmor_DinoCompanion_Gear_FoodBasket,PrimalItemArmor_DinoCompanion_Gear_FoodBasket,PrimalItemArmor_DinoCompanion_Gear_FoodBasket_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Dino Companion Gear Food Basket,derived_stem,medium,/Game/Packs/Wasteland/Dinos/CompanionDino/Items/Armor/PrimalItemArmor_DinoCompanion_Gear_FoodBasket.PrimalItemArmor_DinoCompanion_Gear_FoodBasket,"cheat giveitem ""Blueprint'/Game/Packs/Wasteland/Dinos/CompanionDino/Items/Armor/PrimalItemArmor_DinoCompanion_Gear_FoodBasket.PrimalItemArmor_DinoCompanion_Gear_FoodBasket'"" 1 0 0",,Packs,Wasteland/Dinos/CompanionDino/Items/Armor,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Packs;item_type:Equipment;session_class_ref;session_game_path;session_stem;saddle_item,mx_00632
item,/Game/Packs/Wasteland/Dinos/CompanionDino/Items/Armor/PrimalItemArmor_DinoCompanion_Gear_MeatSack,PrimalItemArmor_DinoCompanion_Gear_MeatSack,PrimalItemArmor_DinoCompanion_Gear_MeatSack_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Dino Companion Gear Meat Sack,derived_stem,medium,/Game/Packs/Wasteland/Dinos/CompanionDino/Items/Armor/PrimalItemArmor_DinoCompanion_Gear_MeatSack.PrimalItemArmor_DinoCompanion_Gear_MeatSack,"cheat giveitem ""Blueprint'/Game/Packs/Wasteland/Dinos/CompanionDino/Items/Armor/PrimalItemArmor_DinoCompanion_Gear_MeatSack.PrimalItemArmor_DinoCompanion_Gear_MeatSack'"" 1 0 0",,Packs,Wasteland/Dinos/CompanionDino/Items/Armor,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Packs;item_type:Equipment;session_class_ref;session_game_path;session_stem;saddle_item,mx_00633
item,/Game/Packs/Wasteland/Dinos/CompanionDino/Items/Armor/PrimalItemArmor_DinoCompanion_Gear_Medkit,PrimalItemArmor_DinoCompanion_Gear_Medkit,PrimalItemArmor_DinoCompanion_Gear_Medkit_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Dino Companion Gear Medkit,derived_stem,medium,/Game/Packs/Wasteland/Dinos/CompanionDino/Items/Armor/PrimalItemArmor_DinoCompanion_Gear_Medkit.PrimalItemArmor_DinoCompanion_Gear_Medkit,"cheat giveitem ""Blueprint'/Game/Packs/Wasteland/Dinos/CompanionDino/Items/Armor/PrimalItemArmor_DinoCompanion_Gear_Medkit.PrimalItemArmor_DinoCompanion_Gear_Medkit'"" 1 0 0",,Packs,Wasteland/Dinos/CompanionDino/Items/Armor,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Packs;item_type:Equipment;session_class_ref;session_game_path;session_stem;saddle_item,mx_00634
